port_b,port_a,count_condition,count_joint,probability
53,5432,7715436,2468454,0.319937071605545
53,23,7715436,2439950,0.316242659520473
53,30005,7715436,2436560,0.31580328059230872
53,6379,7715436,2401315,0.31123516545273655
53,1521,7715436,2394157,0.31030741490176317
53,161,7715436,2375485,0.3078873313186708
53,1723,7715436,2361710,0.30610194939080565
53,623,7715436,2262498,0.29324305198047135
53,27017,7715436,2254015,0.29214356777763434
53,49154,7715436,2236008,0.289809675046232
53,502,7715436,2227310,0.28868232462818694
53,50805,7715436,2212029,0.28670174958356209
53,102,7715436,2210975,0.28656514032389097
53,51005,7715436,2205196,0.285816122381159
53,49152,7715436,2167416,0.28091944512273836
53,11211,7715436,2159108,0.27984264272297765
53,445,7715436,1834200,0.23773121830056007
80,443,48229614,35111376,0.72800449947619317
80,22,48229614,8238961,0.17082784448575516
80,21,48229614,7640750,0.1584244485141432
80,25,48229614,6498159,0.13473379654251433
80,8080,48229614,5995868,0.12431922013723767
80,143,48229614,5759343,0.11941507555917823
80,110,48229614,5747810,0.11917594861945194
80,993,48229614,5697202,0.11812663480989087
80,995,48229614,5599719,0.11610540776876216
80,3306,48229614,5545690,0.11498516243567697
80,587,48229614,5370705,0.11135699738339187
80,465,48229614,5288449,0.10965148922817421
80,53,48229614,5202489,0.10786918178528238
80,8443,48229614,5059276,0.10489978211312245
80,8883,48229614,3443508,0.071398207748459272
80,7547,48229614,3398855,0.070472365795836558
80,23,48229614,3163490,0.065592272830547638
80,6443,48229614,3115579,0.064598879020678041
80,5432,48229614,3096067,0.064194314306558628
80,1883,48229614,3087046,0.064007271548969888
80,20000,48229614,3070890,0.063672290638693479
80,30005,48229614,2982888,0.061847644063665948
80,5672,48229614,2953239,0.061232897281740632
80,49154,48229614,2937844,0.060913695058807643
80,4567,48229614,2928194,0.060713610521535587
80,49152,48229614,2926321,0.060674775460570762
80,5900,48229614,2900201,0.060133199490255092
80,6379,48229614,2892050,0.05996419544224426
80,1723,48229614,2879584,0.05970572354155685
80,631,48229614,2867972,0.0594649586040643
80,1433,48229614,2776800,0.057574584776896615
80,1521,48229614,2738403,0.056778455660043227
80,161,48229614,2677715,0.055520141629165846
80,27017,48229614,2660636,0.055166023099417712
80,502,48229614,2638752,0.054712276984012355
80,623,48229614,2566112,0.053206148405002783
80,51005,48229614,2552019,0.052913942043989817
80,50805,48229614,2549351,0.052858623334617605
80,102,48229614,2537368,0.05261016602786827
80,445,48229614,2535599,0.052573487318393217
80,11211,48229614,2405518,0.049876368490114807
102,502,2860675,2680402,0.9369823555629353
102,6443,2860675,2662187,0.930614977234394
102,27017,2860675,2657573,0.929002071189492
102,30005,2860675,2654232,0.927834165013502
102,5432,2860675,2649679,0.92624258260725179
102,8883,2860675,2647709,0.92555393394915531
102,20000,2860675,2645646,0.92483277548131126
102,50805,2860675,2643767,0.924175937497269
102,1883,2860675,2640663,0.92309087890095864
102,5672,2860675,2639459,0.92266999921347237
102,623,2860675,2636520,0.92164261931187574
102,49154,2860675,2635318,0.92122243876008281
102,995,2860675,2631632,0.91993393167696436
