port_b,port_a,count_condition,count_joint,probability
445,1883,245845,407,0.0016555146535418659
445,8085,245845,296,0.001204010657121357
445,8883,245845,264,0.001073847342837967
445,8089,245845,216,0.00087860237141288214
445,6379,245845,196,0.00079725029998576333
445,2000,245845,177,0.00071996583213000058
445,1521,245845,174,0.00070776302141593275
445,5672,245845,157,0.00063861376070288188
445,179,245845,141,0.00057353210356118694
445,20000,245845,140,0.000569464499989831
445,6443,245845,106,0.00043116597856372919
445,30005,245845,94,0.00038235473570745796
445,4567,245845,92,0.00037421952856474608
445,1723,245845,87,0.00035388151070796638
445,11211,245845,82,0.00033354349285118673
445,502,245845,82,0.00033354349285118673
445,27017,245845,81,0.00032947588927983079
445,51005,245845,81,0.00032947588927983079
445,623,245845,75,0.00030507026785169515
445,58000,245845,75,0.00030507026785169515
445,65535,245845,75,0.00030507026785169515
445,62220,245845,68,0.00027659704285220362
445,53194,245845,68,0.00027659704285220362
445,50805,245845,67,0.00027252943928084768
445,102,245845,64,0.00026032662856677986
445,47808,245845,60,0.00024405621428135615
465,80,286560,265318,0.92587241764377448
465,587,286560,263525,0.91961543830262427
465,25,286560,252078,0.87966917922948074
465,21,286560,251317,0.8770135399218314
465,993,286560,228574,0.79764796203238419
465,995,286560,221772,0.77391122278056956
465,110,286560,220330,0.7688791178112786
465,143,286560,219137,0.764715940815187
465,3306,286560,184497,0.64383375209380234
465,443,286560,152126,0.53086962590731435
465,22,286560,78453,0.27377512562814071
465,53,286560,36450,0.12719849246231155
465,8443,286560,7611,0.026559882747068678
465,3389,286560,1256,0.0043830262423227243
465,445,286560,953,0.0033256560580681182
465,8080,286560,837,0.0029208542713567839
465,8081,286560,448,0.0015633724176437743
465,5432,286560,390,0.0013609715242881072
465,5060,286560,360,0.0012562814070351759
465,8000,286560,359,0.0012527917364600781
465,49154,286560,305,0.0010643495254048017
465,1433,286560,282,0.00098408710217755442
465,23,286560,275,0.00095965940815187045
465,179,286560,256,0.00089335566722501393
465,8085,286560,197,0.000687465103294249
465,2000,286560,195,0.00068048576214405358
465,8089,286560,193,0.0006735064209938582
465,49152,286560,192,0.0006700167504187605
465,4567,286560,181,0.00063163037409268564
465,1723,286560,180,0.000628140703517588
465,51005,286560,167,0.0005827749860413177
465,58000,286560,166,0.00057928531546622
465,1883,286560,161,0.00056183696259073143
465,8883,286560,158,0.00055136795086543834
465,11211,286560,157,0.00054787828029034054
465,631,286560,157,0.00054787828029034054
465,20000,286560,147,0.00051298157453936349
465,6379,286560,145,0.0005060022333891681
465,30005,286560,137,0.00047808486878838638
465,5672,286560,132,0.0004606365159128978
465,62220,286560,130,0.00045365717476270241
465,7547,286560,128,0.00044667783361250696
465,161,286560,125,0.00043620882188721383
465,53194,286560,120,0.0004187604690117253
465,1521,286560,118,0.00041178112786152986
465,5900,286560,116,0.00040480178671133447
465,65535,286560,116,0.00040480178671133447
465,50805,286560,115,0.00040131211613623672
465,6443,286560,114,0.000397822445561139
465,502,286560,112,0.00039084310441094358
465,623,286560,105,0.00036641541038525961
465,47808,286560,103,0.00035943606923506422
465,27017,286560,102,0.00035594639865996653
465,102,286560,98,0.00034198771635957564
502,80,1017,218,0.21435594886922321
502,443,1017,206,0.20255653883972469
502,22,1017,176,0.17305801376597837
502,3306,1017,162,0.15929203539823009
502,1521,1017,159,0.15634218289085547
502,53,1017,158,0.15535889872173059
502,8080,1017,150,0.14749262536873156
502,5900,1017,147,0.14454277286135694
502,102,1017,131,0.12881022615535889
502,21,1017,124,0.12192723697148476
502,51005,1017,123,0.12094395280235988
502,23,1017,121,0.11897738446411013
502,5060,1017,121,0.11897738446411013
502,8000,1017,120,0.11799410029498525
502,631,1017,120,0.11799410029498525
502,47808,1017,119,0.11701081612586037
502,8085,1017,118,0.1160275319567355
502,8443,1017,118,0.1160275319567355
502,110,1017,118,0.1160275319567355
502,143,1017,117,0.11504424778761062
502,27017,1017,117,0.11504424778761062
502,587,1017,116,0.11406096361848574
502,11211,1017,116,0.11406096361848574
502,2000,1017,115,0.11307767944936087
502,623,1017,114,0.11209439528023599
502,8081,1017,113,0.1111111111111111
502,465,1017,112,0.11012782694198624
502,50805,1017,111,0.10914454277286136
502,4567,1017,111,0.10914454277286136
502,58000,1017,110,0.10816125860373647
502,8089,1017,110,0.10816125860373647
502,5432,1017,110,0.10816125860373647
502,6443,1017,109,0.10717797443461161
502,995,1017,109,0.10717797443461161
502,179,1017,108,0.10619469026548672
502,8883,1017,108,0.10619469026548672
502,1883,1017,107,0.10521140609636184
502,993,1017,107,0.10521140609636184
502,5672,1017,105,0.10324483775811209
502,25,1017,104,0.10226155358898721
502,1723,1017,104,0.10226155358898721
502,3389,1017,103,0.10127826941986234
502,53194,1017,102,0.10029498525073746
502,30005,1017,102,0.10029498525073746
502,7547,1017,102,0.10029498525073746
502,161,1017,101,0.09931170108161258
502,20000,1017,100,0.098328416912487712
502,65535,1017,100,0.098328416912487712
502,62220,1017,99,0.097345132743362831
502,1433,1017,97,0.095378564405113081
502,49152,1017,97,0.095378564405113081
502,6379,1017,96,0.0943952802359882
502,49154,1017,91,0.089478859390363819
502,445,1017,82,0.080629301868239925
587,80,298313,273693,0.91746923533335789
587,465,298313,263525,0.88338423065706151
587,25,298313,262661,0.88048794387103479
587,21,298313,248272,0.83225337145883682
587,993,298313,236108,0.79147740795741384
587,143,298313,225789,0.75688622353031887
587,995,298313,223676,0.74980305920291779
587,110,298313,222528,0.74595475222333585
587,3306,298313,185890,0.62313744288716888
587,443,298313,159959,0.53621196528478476
587,22,298313,82799,0.27755746481045079
587,53,298313,38125,0.12780200661721078
587,8443,298313,4363,0.014625577832679098
587,8080,298313,1073,0.0035968931960725817
587,445,298313,842,0.0028225387428640388
587,3389,298313,666,0.002232554397562292
587,8000,298313,466,0.0015621176415375796
587,8081,298313,465,0.001558765457757456
587,23,298313,450,0.0015084827010556027
587,5432,298313,425,0.0014246781065525137
587,5060,298313,390,0.001307351674248189
587,2000,298313,330,0.0011062206474407752
587,49154,298313,270,0.00090508962063336163
587,179,298313,236,0.00079111537210916055
587,8089,298313,190,0.00063691491822347667
587,51005,298313,189,0.00063356273444335309
587,49152,298313,186,0.00062350618310298245
587,1433,298313,182,0.00061009744798248822
587,58000,298313,182,0.00061009744798248822
587,1883,298313,180,0.000603393080422241
587,8883,298313,179,0.00060004089664211747
587,8085,298313,177,0.00059333652908187041
587,6379,298313,174,0.00058327997774149966
587,631,298313,170,0.00056987124262100543
587,4567,298313,170,0.00056987124262100543
587,1723,298313,168,0.00056316687506075837
587,11211,298313,156,0.00052294066969927559
587,5672,298313,152,0.00050953193457878136
587,20000,298313,152,0.00050953193457878136
587,30005,298313,137,0.00045924917787692793
587,1521,298313,134,0.00044919262653655723
587,53194,298313,132,0.00044248825897631012
587,5900,298313,129,0.00043243170763593942
587,6443,298313,123,0.00041231860495519808
587,161,298313,117,0.00039220550227445669
587,62220,298313,116,0.00038885331849433316
587,502,298313,116,0.00038885331849433316
587,50805,298313,115,0.00038550113471420958
587,7547,298313,113,0.00037879676715396246
587,65535,298313,109,0.00036538803203346818
587,102,298313,109,0.00036538803203346818
587,27017,298313,103,0.00034527492935272684
587,47808,298313,101,0.00033857056179247973
587,623,298313,91,0.00030504872399124411
623,443,1189,210,0.17661900756938603
623,80,1189,204,0.17157275021026072
623,22,1189,200,0.16820857863751051
623,5900,1189,150,0.12615643397813289
623,6443,1189,116,0.0975609756097561
623,8085,1189,116,0.0975609756097561
623,23,1189,115,0.096719932716568549
623,5432,1189,114,0.095878889823381
623,47808,1189,114,0.095878889823381
623,502,1189,114,0.095878889823381
623,143,1189,112,0.0941968040370059
623,8000,1189,110,0.092514718250630776
623,993,1189,109,0.091673675357443224
623,110,1189,109,0.091673675357443224
623,3306,1189,108,0.090832632464255672
623,8883,1189,108,0.090832632464255672
623,27017,1189,107,0.08999158957106812
623,631,1189,107,0.08999158957106812
623,5060,1189,107,0.08999158957106812
623,8081,1189,106,0.089150546677880568
623,465,1189,105,0.088309503784693016
623,8089,1189,105,0.088309503784693016
623,102,1189,105,0.088309503784693016
623,8080,1189,104,0.087468460891505465
623,995,1189,103,0.086627417998317913
623,49152,1189,103,0.086627417998317913
623,21,1189,103,0.086627417998317913
623,53,1189,103,0.086627417998317913
623,51005,1189,103,0.086627417998317913
623,65535,1189,101,0.084945332211942809
623,1521,1189,101,0.084945332211942809
623,1723,1189,100,0.084104289318755257
623,20000,1189,100,0.084104289318755257
623,11211,1189,100,0.084104289318755257
623,2000,1189,100,0.084104289318755257
623,1433,1189,99,0.0832632464255677
623,50805,1189,99,0.0832632464255677
623,179,1189,97,0.0815811606391926
623,62220,1189,97,0.0815811606391926
623,4567,1189,96,0.08074011774600505
623,5672,1189,95,0.0798990748528175
623,7547,1189,95,0.0798990748528175
623,161,1189,95,0.0798990748528175
623,3389,1189,95,0.0798990748528175
623,1883,1189,94,0.079058031959629946
623,58000,1189,93,0.0782169890664424
623,25,1189,91,0.07653490328006729
623,53194,1189,91,0.07653490328006729
623,6379,1189,91,0.07653490328006729
623,587,1189,91,0.07653490328006729
623,8443,1189,90,0.075693860386879724
623,30005,1189,90,0.075693860386879724
623,49154,1189,86,0.072329688814129517
623,445,1189,75,0.063078216989066446
631,80,37904,32010,0.844501899535669
631,443,37904,31604,0.833790628957366
631,8080,37904,28198,0.7439320388349514
631,445,37904,3934,0.10378851836217813
631,22,37904,2486,0.065586745462220347
631,21,37904,1815,0.047884128324187418
631,53,37904,647,0.017069438581680033
631,23,37904,472,0.012452511608273533
631,8000,37904,443,0.011687420852680456
631,25,37904,311,0.008204938792739553
631,5900,37904,245,0.0064636977627691005
631,8081,37904,233,0.0061471084845926552
631,161,37904,224,0.0059096665259603205
631,5432,37904,217,0.0057249894470240608
631,3306,37904,208,0.0054875474883917261
631,587,37904,170,0.0044850147741663151
631,6443,37904,168,0.004432249894470241
631,8443,37904,161,0.00424757281553398
631,993,37904,159,0.0041948079358379063
631,3389,37904,158,0.0041684254959898689
631,465,37904,157,0.0041420430561418323
631,143,37904,156,0.0041156606162937948
631,1433,37904,153,0.0040365132967496832
631,6379,37904,152,0.0040101308569016466
631,20000,37904,147,0.0038782186576614606
631,110,37904,136,0.0035880118193330518
631,8085,37904,126,0.0033241874208526805
631,49152,37904,125,0.0032978049810046435
631,8089,37904,122,0.0032186576614605319
631,995,37904,121,0.0031922752216124949
631,502,37904,120,0.0031658927817644574
631,5060,37904,118,0.0031131279020683834
631,1883,37904,114,0.0030075981426762348
631,5672,37904,114,0.0030075981426762348
631,2000,37904,113,0.0029812157028281977
631,8883,37904,111,0.0029284508231321232
631,179,37904,111,0.0029284508231321232
631,27017,37904,111,0.0029284508231321232
631,47808,37904,111,0.0029284508231321232
631,7547,37904,110,0.0029020683832840862
631,65535,37904,109,0.0028756859434360491
631,51005,37904,108,0.0028493035035880116
631,623,37904,107,0.0028229210637399746
631,11211,37904,105,0.0027701561840439005
631,102,37904,105,0.0027701561840439005
631,49154,37904,102,0.002691008864499789
631,58000,37904,101,0.0026646264246517519
631,30005,37904,101,0.0026646264246517519
631,50805,37904,99,0.0026118615449556774
631,62220,37904,98,0.0025854791051076404
631,4567,37904,97,0.0025590966652596033
631,1521,37904,95,0.0025063317855635288
631,1723,37904,94,0.0024799493457154918
631,53194,37904,90,0.0023744195863233432
993,80,359944,333069,0.92533560776120727
993,143,359944,327726,0.9104916320316494
993,995,359944,324462,0.90142355477518721
993,110,359944,319790,0.88844375791789831
993,21,359944,303994,0.84455915364612277
993,25,359944,243281,0.67588569333007353
993,587,359944,236108,0.6559575934034183
993,465,359944,228574,0.63502655968706245
993,443,359944,221461,0.61526515235703327
993,3306,359944,183926,0.51098504211766271
993,22,359944,68236,0.18957393372302359
993,53,359944,23439,0.0651184628720023
993,8443,359944,7565,0.021017158224612718
993,5432,359944,6668,0.018525103905051896
993,3389,359944,1201,0.0033366301424666059
993,8080,359944,1157,0.0032143889049407685
993,445,359944,788,0.0021892294356899962
993,8081,359944,533,0.0014807859000288933
993,8000,359944,464,0.0012890894139088302
993,5060,359944,376,0.0010446069388571557
993,2000,359944,353,0.0009807081101504678
993,1433,359944,299,0.00083068477318694019
993,179,359944,285,0.00079178983397417378
993,49154,359944,264,0.00073344742515502417
993,8085,359944,255,0.00070844353566110283
993,1883,359944,238,0.00066121396661702927
993,23,359944,237,0.00065843575667326026
993,8883,359944,223,0.00061954081746049385
993,49152,359944,191,0.00053063809925988487
993,8089,359944,182,0.00050563420976596364
993,5672,359944,170,0.0004722956904407352
993,58000,359944,166,0.00046118285066565909
993,51005,359944,165,0.00045840464072189008
993,631,359944,159,0.00044173538105927589
993,4567,359944,155,0.00043062254128419978
993,6379,359944,152,0.00042228791145289268
993,1723,359944,149,0.00041395328162158559
993,30005,359944,145,0.00040284044184650948
993,20000,359944,143,0.0003972840219589714
993,53194,359944,136,0.00037783655235258819
993,5900,359944,127,0.00035283266285866691
993,62220,359944,125,0.00034727624297112883
993,6443,359944,125,0.00034727624297112883
993,50805,359944,124,0.00034449803302735981
993,1521,359944,121,0.00033616340319605272
993,161,359944,121,0.00033616340319605272
993,11211,359944,116,0.00032227235347720754
993,7547,359944,115,0.00031949414353343853
993,65535,359944,112,0.00031115951370213143
993,623,359944,109,0.00030282488387082434
993,102,359944,109,0.00030282488387082434
993,502,359944,107,0.00029726846398328631
993,27017,359944,99,0.00027504278443313404
993,47808,359944,98,0.000272264574489365
995,993,339636,324462,0.95532275730487937
995,110,339636,319664,0.94119586851806047
995,143,339636,318534,0.93786877716143169
995,80,339636,317782,0.93565464202852466
995,21,339636,302157,0.88964950711938662
995,25,339636,227023,0.66843031951854337
995,587,339636,223676,0.6585756515799267
995,465,339636,221772,0.65296964986043882
995,443,339636,205430,0.60485343132059033
995,3306,339636,184353,0.54279581669787658
995,22,339636,57883,0.1704265743325207
995,53,339636,18396,0.054163869554464193
995,8443,339636,7066,0.020804626129150031
995,5432,339636,6493,0.019117525821762123
995,3389,339636,1197,0.0035243613751192453
995,8080,339636,827,0.0024349597804708572
995,445,339636,568,0.0016723786642169852
995,8081,339636,427,0.0012572283267969237
995,1433,339636,299,0.00088035426162126509
995,8000,339636,285,0.00083913366074267741
995,5060,339636,281,0.00082735634620593817
995,49154,339636,268,0.0007890800739615353
995,8085,339636,251,0.00073902648718039308
995,179,339636,233,0.00068602857176506616
995,23,339636,216,0.00063597498498392394
995,2000,339636,192,0.00056531109776348793
995,49152,339636,186,0.000547645125958379
995,58000,339636,163,0.00047992556737212782
995,8089,339636,162,0.00047698123873794295
995,1883,339636,161,0.00047403691010375814
995,1723,339636,156,0.000459315266932834
995,5672,339636,152,0.00044753795239609463
995,4567,339636,149,0.00043870496649354014
995,6379,339636,145,0.00042692765195680079
995,51005,339636,145,0.00042692765195680079
995,8883,339636,134,0.00039454003698076765
995,1521,339636,134,0.00039454003698076765
995,20000,339636,129,0.00037981839380984349
995,7547,339636,128,0.00037687406517565862
995,50805,339636,124,0.00036509675063891932
995,53194,339636,124,0.00036509675063891932
995,631,339636,121,0.00035626376473636484
995,30005,339636,120,0.00035331943610217997
995,62220,339636,119,0.00035037510746799516
995,161,339636,112,0.00032976480702870132
995,11211,339636,110,0.00032387614976033165
995,5900,339636,109,0.00032093182112614683
995,502,339636,109,0.00032093182112614683
995,6443,339636,107,0.00031504316385777716
995,102,339636,104,0.00030621017795522267
995,623,339636,103,0.00030326584932103781
995,65535,339636,103,0.00030326584932103781
995,27017,339636,99,0.00029148853478429851
995,47808,339636,97,0.00028559987751592883
1433,80,13749,10239,0.74470870608771544
1433,443,13749,8405,0.61131718670448765
1433,21,13749,7203,0.52389264673794456
1433,3306,13749,6603,0.48025310931704124
1433,3389,13749,2980,0.21674303585715324
1433,445,13749,1887,0.137246345188741
1433,22,13749,1078,0.07840570223288966
1433,49154,13749,908,0.06604116663030038
1433,8080,13749,860,0.062550003636628118
1433,8443,13749,814,0.059204305767692193
1433,49152,13749,743,0.054040293839551966
1433,8081,13749,659,0.0479307586006255
1433,8000,13749,585,0.042548548985380755
1433,6379,13749,514,0.037384537057240527
1433,53,13749,514,0.037384537057240527
1433,8089,13749,505,0.036729943995926974
1433,6443,13749,500,0.036366281184086115
1433,8085,13749,498,0.036220816059349771
1433,20000,13749,459,0.033384246126991056
1433,1521,13749,455,0.033093315877518362
1433,25,13749,419,0.030474943632264165
1433,143,13749,397,0.028874827260164375
1433,110,13749,394,0.028656629573059859
1433,993,13749,299,0.021747036148083498
1433,995,13749,299,0.021747036148083498
1433,465,13749,282,0.02051058258782457
1433,5432,13749,233,0.016946687031784129
1433,5672,13749,205,0.014910175285475308
1433,587,13749,182,0.013237326351007345
1433,23,13749,178,0.012946396101534656
1433,1883,13749,172,0.012510000727325624
1433,5900,13749,165,0.012000872790748417
1433,8883,13749,155,0.011273547167066696
1433,631,13749,153,0.011128082042330352
1433,5060,13749,150,0.010909884355225835
1433,2000,13749,136,0.009891628482071424
1433,1723,13749,126,0.0091643028583897
1433,65535,13749,111,0.0080733144228671179
1433,161,13749,110,0.0080005818604989461
1433,7547,13749,108,0.0078551167357626
1433,179,13749,104,0.0075641864862899116
1433,30005,13749,104,0.0075641864862899116
1433,27017,13749,102,0.0074187213615535671
1433,4567,13749,101,0.0073459887991853953
1433,53194,13749,101,0.0073459887991853953
1433,62220,13749,100,0.0072732562368172235
1433,51005,13749,99,0.0072005236744490508
1433,623,13749,99,0.0072005236744490508
1433,502,13749,97,0.0070550585497127062
1433,102,13749,97,0.0070550585497127062
1433,11211,13749,95,0.0069095934249763617
1433,58000,13749,93,0.0067641283002400172
1433,50805,13749,92,0.0066913957378718454
1433,47808,13749,90,0.0065459306131355009
1521,80,3550,791,0.2228169014084507
1521,443,3550,661,0.18619718309859154
1521,22,3550,564,0.15887323943661971
1521,8080,3550,489,0.13774647887323943
1521,1433,3550,455,0.12816901408450704
1521,8081,3550,453,0.12760563380281689
1521,8443,3550,441,0.12422535211267606
1521,8085,3550,429,0.12084507042253521
1521,8089,3550,428,0.12056338028169014
1521,8000,3550,424,0.11943661971830986
1521,6379,3550,412,0.11605633802816902
1521,20000,3550,392,0.1104225352112676
1521,6443,3550,380,0.10704225352112676
1521,3389,3550,358,0.10084507042253521
1521,3306,3550,260,0.073239436619718309
1521,53,3550,196,0.0552112676056338
1521,49154,3550,181,0.050985915492957744
1521,23,3550,180,0.050704225352112678
1521,21,3550,180,0.050704225352112678
1521,1723,3550,179,0.050422535211267605
1521,445,3550,174,0.049014084507042255
1521,49152,3550,171,0.048169014084507043
1521,5900,3550,166,0.046760563380281693
1521,1883,3550,166,0.046760563380281693
1521,2000,3550,161,0.045352112676056336
1521,5432,3550,160,0.04507042253521127
1521,502,3550,159,0.0447887323943662
1521,8883,3550,148,0.041690140845070424
1521,143,3550,143,0.040281690140845074
1521,5672,3550,141,0.039718309859154928
1521,110,3550,139,0.039154929577464789
1521,179,3550,138,0.038873239436619716
1521,5060,3550,138,0.038873239436619716
1521,995,3550,134,0.037746478873239439
1521,25,3550,134,0.037746478873239439
1521,587,3550,134,0.037746478873239439
1521,58000,3550,129,0.036338028169014082
1521,30005,3550,128,0.036056338028169016
1521,51005,3550,125,0.035211267605633804
1521,993,3550,121,0.03408450704225352
1521,465,3550,118,0.033239436619718309
1521,7547,3550,118,0.033239436619718309
1521,53194,3550,117,0.032957746478873243
1521,102,3550,117,0.032957746478873243
1521,161,3550,112,0.031549295774647886
1521,62220,3550,112,0.031549295774647886
1521,27017,3550,111,0.03126760563380282
1521,4567,3550,108,0.030422535211267605
1521,50805,3550,104,0.029295774647887324
1521,65535,3550,102,0.028732394366197182
1521,623,3550,101,0.028450704225352112
1521,11211,3550,101,0.028450704225352112
1521,631,3550,95,0.026760563380281689
1521,47808,3550,92,0.025915492957746478
1723,2000,5530,1144,0.20687160940325497
1723,22,5530,748,0.1352622061482821
1723,80,5530,535,0.096745027124773966
1723,23,5530,494,0.089330922242314648
1723,443,5530,393,0.071066907775768531
1723,8085,5530,251,0.04538878842676311
1723,53,5530,241,0.043580470162748644
1723,8443,5530,230,0.041591320072332731
1723,8000,5530,228,0.041229656419529838
1723,49154,5530,215,0.038878842676311032
1723,179,5530,208,0.037613019891500905
1723,8081,5530,207,0.037432188065099459
1723,8089,5530,196,0.035443037974683546
1723,3389,5530,190,0.034358047016274866
1723,49152,5530,189,0.034177215189873419
1723,143,5530,184,0.033273056057866186
1723,465,5530,180,0.0325497287522604
1723,1521,5530,179,0.032368896925858953
1723,5432,5530,179,0.032368896925858953
1723,8080,5530,178,0.032188065099457507
1723,30005,5530,178,0.032188065099457507
1723,3306,5530,177,0.03200723327305606
1723,1883,5530,174,0.03146473779385172
1723,110,5530,172,0.031103074141048823
1723,21,5530,168,0.030379746835443037
1723,587,5530,168,0.030379746835443037
1723,5060,5530,166,0.030018083182640144
1723,58000,5530,166,0.030018083182640144
1723,51005,5530,158,0.028571428571428571
1723,8883,5530,156,0.028209764918625677
1723,995,5530,156,0.028209764918625677
1723,993,5530,149,0.026943942133815551
1723,20000,5530,141,0.025497287522603978
1723,4567,5530,135,0.024412296564195298
1723,5672,5530,134,0.024231464737793851
1723,25,5530,130,0.023508137432188065
1723,5900,5530,127,0.022965641952983725
1723,7547,5530,126,0.022784810126582278
1723,1433,5530,126,0.022784810126582278
1723,53194,5530,118,0.021338155515370705
1723,62220,5530,117,0.021157323688969259
1723,6379,5530,117,0.021157323688969259
1723,502,5530,104,0.018806509945750453
1723,65535,5530,104,0.018806509945750453
1723,6443,5530,103,0.018625678119349006
1723,50805,5530,103,0.018625678119349006
1723,161,5530,100,0.018083182640144666
1723,623,5530,100,0.018083182640144666
1723,102,5530,97,0.017540687160940326
1723,631,5530,94,0.016998191681735986
1723,47808,5530,94,0.016998191681735986
1723,27017,5530,90,0.0162748643761302
1723,445,5530,87,0.01573236889692586
1723,11211,5530,82,0.014828209764918625
1883,443,78366,67819,0.86541357221243909
1883,53,78366,65646,0.8376847102059567
1883,80,78366,7597,0.096942551616772579
1883,22,78366,5256,0.067069902763953762
1883,23,78366,1835,0.023415767041829363
1883,8883,78366,1190,0.015185156828216318
1883,8080,78366,1129,0.014406758032820356
1883,179,78366,956,0.012199168006533445
1883,21,78366,585,0.0074649720542071816
1883,3306,78366,534,0.006814179618712197
1883,8081,78366,493,0.0062909935431181892
1883,8000,78366,477,0.0060868233672766248
1883,8443,78366,418,0.0053339458438608585
1883,5672,78366,415,0.0052956639358905646
1883,445,78366,407,0.0051935788479697828
1883,6379,78366,355,0.0045300257764847
1883,3389,78366,353,0.0045045045045045045
1883,25,78366,345,0.0044024194165837227
1883,5432,78366,317,0.0040451216088609855
1883,8089,78366,302,0.0038537120690095195
1883,8085,78366,252,0.003215680269504632
1883,993,78366,238,0.0030370313656432639
1883,2000,78366,218,0.0027818186458413085
1883,143,78366,201,0.002564887834009647
1883,51005,78366,182,0.00232243575019779
1883,587,78366,180,0.0022969144782175942
1883,1723,78366,174,0.0022203506622770078
1883,1433,78366,172,0.0021948293902968124
1883,5060,78366,172,0.0021948293902968124
1883,110,78366,167,0.0021310262103463235
1883,1521,78366,166,0.002118265574356226
1883,995,78366,161,0.0020544623944057372
1883,465,78366,161,0.0020544623944057372
1883,6443,78366,160,0.0020417017584156393
1883,49152,78366,158,0.0020161804864354438
1883,49154,78366,157,0.0020034198504453463
1883,27017,78366,157,0.0020034198504453463
1883,20000,78366,153,0.0019523773064849552
1883,5900,78366,142,0.00181201031059388
1883,58000,78366,133,0.0016971645866830003
1883,30005,78366,130,0.0016588826787127071
1883,4567,78366,128,0.0016333614067325114
1883,7547,78366,126,0.001607840134752316
1883,161,78366,120,0.0015312763188117297
1883,62220,78366,116,0.0014802337748513385
1883,65535,78366,114,0.0014547125028711431
1883,631,78366,114,0.0014547125028711431
1883,53194,78366,113,0.0014419518668810454
1883,502,78366,107,0.0013653880509404588
1883,102,78366,103,0.0013143455069800679
1883,50805,78366,100,0.0012760635990097747
1883,47808,78366,99,0.0012633029630196768
1883,11211,78366,96,0.0012250210550493836
1883,623,78366,94,0.0011994997830691882
2000,22,87845,20223,0.23021230576583757
2000,53,87845,13997,0.15933746940634072
2000,80,87845,13630,0.15515965621264727
2000,179,87845,11682,0.13298423359326086
2000,21,87845,9231,0.10508281632420741
2000,23,87845,8301,0.094495987250270363
2000,443,87845,5361,0.061027946952017756
2000,8080,87845,1658,0.018874153338266263
2000,1723,87845,1144,0.013022938129660197
2000,8081,87845,668,0.0076043030337526324
2000,8000,87845,611,0.0069554328647048781
2000,8443,87845,489,0.0055666230291991576
2000,25,87845,430,0.00489498548579885
2000,8085,87845,355,0.00404120894757812
2000,993,87845,353,0.0040184415732255679
2000,8089,87845,348,0.0039615231373441862
2000,110,87845,335,0.0038135352040525928
2000,587,87845,330,0.0037566167681712106
2000,7547,87845,329,0.0037452330809949344
2000,5060,87845,315,0.0035858614605270649
2000,143,87845,264,0.0030052934145369686
2000,30005,87845,220,0.0025044111787808072
2000,1883,87845,218,0.0024816438044282544
2000,3389,87845,218,0.0024816438044282544
2000,4567,87845,198,0.0022539700609027265
2000,3306,87845,197,0.00224258637372645
2000,465,87845,195,0.0022198189993738971
2000,995,87845,192,0.0021856679378450682
2000,50805,87845,187,0.002128749501963686
2000,51005,87845,185,0.0021059821276111332
2000,6379,87845,183,0.0020832147532585804
2000,49152,87845,178,0.0020262963173771987
2000,445,87845,177,0.002014912630200922
2000,65535,87845,169,0.0019238431327907109
2000,1521,87845,161,0.0018327736353804997
2000,5432,87845,159,0.0018100062610279469
2000,8883,87845,149,0.001696169389265183
2000,20000,87845,139,0.0015823325175024191
2000,49154,87845,137,0.0015595651431498663
2000,5672,87845,137,0.0015595651431498663
2000,1433,87845,136,0.0015481814559735899
2000,5900,87845,132,0.0015026467072684843
2000,58000,87845,128,0.0014571119585633787
2000,6443,87845,124,0.0014115772098582731
2000,161,87845,120,0.0013660424611531676
2000,62220,87845,116,0.001320507712448062
2000,502,87845,115,0.0013091240252717856
2000,11211,87845,113,0.0012863566509192328
2000,631,87845,113,0.0012863566509192328
2000,53194,87845,112,0.0012749729637429564
2000,27017,87845,109,0.0012408219022141272
2000,102,87845,109,0.0012408219022141272
2000,47808,87845,101,0.0011497524048039161
2000,623,87845,100,0.0011383687176276397
3306,80,283592,254415,0.89711627972580321
3306,21,283592,224201,0.79057589776862536
3306,110,283592,193107,0.680932466360123
3306,143,283592,191076,0.67377076927416857
3306,25,283592,190968,0.6733899404778696
3306,587,283592,185890,0.65548393466670429
3306,465,283592,184497,0.65057194843296007
3306,995,283592,184353,0.65006417670456151
3306,993,283592,183926,0.64855849248215747
3306,443,283592,134124,0.47294705069254422
3306,22,283592,67618,0.23843408840869981
3306,5432,283592,9192,0.032412761996107084
3306,1433,283592,6603,0.023283449462608255
3306,53,283592,6253,0.022049282067195124
3306,8080,283592,5014,0.017680329487432651
3306,8443,283592,4640,0.016361533470619763
3306,3389,283592,3814,0.013448898417444779
3306,6379,283592,2037,0.0071828542413044094
3306,8081,283592,2000,0.00705238511664645
3306,445,283592,1930,0.0068055516375638237
3306,8000,283592,1575,0.0055537532793590791
3306,5060,283592,885,0.0031206804141160542
3306,49154,283592,855,0.0030148946373663573
3306,5672,283592,830,0.0029267398234082767
3306,8883,283592,728,0.0025670681824593077
3306,179,283592,705,0.0024859657536178735
3306,49152,283592,688,0.0024260204801263788
3306,4567,283592,680,0.0023978109396597929
3306,8089,283592,607,0.0021403988829021975
3306,1883,283592,534,0.0018829868261446021
3306,11211,283592,506,0.0017842534345115517
3306,8085,283592,460,0.0016220485768286834
3306,27017,283592,386,0.0013611103275127647
3306,23,283592,273,0.00096265056842224038
3306,1521,283592,260,0.00091681006516403844
3306,5900,283592,218,0.000768709977714463
